"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0015985"	"GO:0015985"	"energy coupled proton transport, down electrochemical gradient"	"8/559"	"25/23843"	6.60868592212082e-08	4.507347822138e-06	3.65157900103625e-06	"Cox5b/Atp5c1/Atp5f1/Atp5b/Atp5l/Atp5h/Atp5o/Atp5a1"	8
"GO:0015986"	"GO:0015986"	"ATP synthesis coupled proton transport"	"8/559"	"25/23843"	6.60868592212082e-08	4.507347822138e-06	3.65157900103625e-06	"Cox5b/Atp5c1/Atp5f1/Atp5b/Atp5l/Atp5h/Atp5o/Atp5a1"	8
"GO:0006732"	"GO:0006732"	"coenzyme metabolic process"	"25/559"	"306/23843"	7.49330586153743e-08	5.0255104644711e-06	4.07136285143534e-06	"Mtch2/Idh3g/Ggh/Atpif1/Mdh2/Suclg1/Tpi1/Gapdh/Ndufa9/Ldhb/Gpi1/Ldha/Taldo1/Mif/Tkt/Acat1/Idh3a/Mdh1/Aldoc/Dcxr/Dld/Gpd1/Cbr3/Mpc1/Pgam1"	25
"GO:0016999"	"GO:0016999"	"antibiotic metabolic process"	"15/559"	"118/23843"	1.15788760357306e-07	7.52232794566927e-06	6.09413248083544e-06	"Idh1/Prdx6/Fh1/Idh3g/Adh5/Prdx1/Sdhb/Mdh2/Cycs/Suclg1/Prdx2/Sdhd/Idh3a/Mdh1/Sdha"	15
"GO:1901293"	"GO:1901293"	"nucleoside phosphate biosynthetic process"	"25/559"	"313/23843"	1.15900679083373e-07	7.52232794566927e-06	6.09413248083544e-06	"Cox5b/Ramp1/Atp5c1/Ak1/Mtch2/Atp5f1/Papss1/Atp5j2/Suclg1/Tpi1/Gapdh/Apoe/Gpi1/Ndufc2/Mif/Atp5b/Atp5l/Acat1/Aldoc/Nme1/Atp5h/Gpd1/Atp5o/Atp5a1/Pgam1"	25
"GO:0045454"	"GO:0045454"	"cell redox homeostasis"	"11/559"	"63/23843"	2.17960407397547e-07	1.39217885613925e-05	1.12785861605715e-05	"Txndc9/Prdx6/Pdia3/Txn1/Prdx1/Glrx3/Prdx2/Txndc15/Pdia6/Dld/Txnl1"	11
"GO:0034976"	"GO:0034976"	"response to endoplasmic reticulum stress"	"20/559"	"219/23843"	2.57079815858556e-07	1.61638934221067e-05	1.30950031202952e-05	"Hspa5/Pdia3/Bcap31/Creb3/Fbxo2/Psmc2/Tmem33/Bax/Hsp90b1/Os9/Psmc6/Uba5/Sdf2/Psmc5/Pik3r1/Pdia6/Psmc1/Grina/Tmbim6/Usp14"	20
"GO:0009165"	"GO:0009165"	"nucleotide biosynthetic process"	"24/559"	"306/23843"	2.89858638358324e-07	1.79444793962138e-05	1.45375255545867e-05	"Cox5b/Ramp1/Atp5c1/Ak1/Mtch2/Atp5f1/Papss1/Atp5j2/Tpi1/Gapdh/Apoe/Gpi1/Ndufc2/Mif/Atp5b/Atp5l/Acat1/Aldoc/Nme1/Atp5h/Gpd1/Atp5o/Atp5a1/Pgam1"	24
"GO:0050890"	"GO:0050890"	"cognition"	"23/559"	"303/23843"	9.04446845767101e-07	5.51438501116184e-05	4.46741926848598e-05	"Dbi/Tnr/Atp1a2/Gatm/Prnp/Elavl4/Fzd9/Ptprz1/Ptn/Chl1/Slc6a1/Ccnd2/Apoe/S100b/Vdac3/Gm2a/C1ql1/Mapt/Ntrk2/Plk2/App/Cbr3/Camk4"	23
"GO:0010001"	"GO:0010001"	"glial cell differentiation"	"19/559"	"219/23843"	1.11634065074301e-06	6.70470862476102e-05	5.43174704689884e-05	"Serpine2/Dner/Kcnj10/Phgdh/Pou3f1/Rheb/Ptprz1/Sirt2/Nfix/Cnp/Sox9/Ntrk2/Id2/Gap43/App/Olig2/Olig1/Qk/Metrn"	19
"GO:1903362"	"GO:1903362"	"regulation of cellular protein catabolic process"	"19/559"	"222/23843"	1.37002187192259e-06	8.10730590090661e-05	6.56804603304065e-05	"Pdcl3/Psmd14/Bcap31/Sdcbp/Alad/Cdkn2a/Atpif1/Atraid/Apoe/Sirt2/Ctsc/Cd81/Os9/Gabarapl2/Plk2/Hsp90aa1/Ube2v2/Dlgap1/Usp14"	19
"GO:0015672"	"GO:0015672"	"monovalent inorganic cation transport"	"29/559"	"459/23843"	1.59065041462882e-06	9.27648879487879e-05	7.51524688650717e-05	"Cox5b/Serpine2/Atp1b1/Atp1a2/Kcnj10/Atp5c1/Commd3/Kcnip3/Prnp/Atp6ap1/Maged2/Atp5f1/Atp6v0b/Atp6v1f/Atp6v0e2/Scn1b/Ank3/Mif/Atp5b/Cd63/Slc25a4/Atp6v0d1/Atp5l/Fxyd6/Atp5h/Cntn1/Atp5o/Atp6v0e/Atp5a1"	29
"GO:0006734"	"GO:0006734"	"NADH metabolic process"	"7/559"	"26/23843"	1.67489923903232e-06	9.62827791123721e-05	7.80024502749337e-05	"Idh3g/Mdh2/Gpi1/Ldha/Idh3a/Mdh1/Gpd1"	7
"GO:0046916"	"GO:0046916"	"cellular transition metal ion homeostasis"	"12/559"	"94/23843"	2.04024548747247e-06	0.000114595474989634	9.28382824220197e-05	"Prnp/Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Mt1/Atp6v0d1/Aplp2/Atox1/App/Ndfip1/Fth1"	12
"GO:0007611"	"GO:0007611"	"learning or memory"	"21/559"	"272/23843"	2.05041605349246e-06	0.000114595474989634	9.28382824220197e-05	"Dbi/Tnr/Atp1a2/Gatm/Prnp/Elavl4/Fzd9/Ptprz1/Ptn/Slc6a1/Ccnd2/Apoe/S100b/Vdac3/Gm2a/C1ql1/Mapt/Ntrk2/Plk2/App/Camk4"	21
"GO:0055076"	"GO:0055076"	"transition metal ion homeostasis"	"14/559"	"131/23843"	2.55780031901733e-06	0.000140994362790764	0.000114225055342418	"B2m/Prnp/Atp6ap1/Atp6v1g1/Ftl1/Hmox1/Mt1/Atp6v0d1/Slc22a17/Aplp2/Atox1/App/Ndfip1/Fth1"	14
"GO:0015991"	"GO:0015991"	"ATP hydrolysis coupled proton transport"	"7/559"	"28/23843"	2.89458180418939e-06	0.000151270093247508	0.000122549827034512	"Atp1a2/Atp6ap1/Atp6v0b/Atp6v1f/Atp6v0e2/Atp6v0d1/Atp6v0e"	7
"GO:0090662"	"GO:0090662"	"ATP hydrolysis coupled transmembrane transport"	"7/559"	"28/23843"	2.89458180418939e-06	0.000151270093247508	0.000122549827034512	"Atp1a2/Atp6ap1/Atp6v0b/Atp6v1f/Atp6v0e2/Atp6v0d1/Atp6v0e"	7
"GO:0099131"	"GO:0099131"	"ATP hydrolysis coupled ion transmembrane transport"	"7/559"	"28/23843"	2.89458180418939e-06	0.000151270093247508	0.000122549827034512	"Atp1a2/Atp6ap1/Atp6v0b/Atp6v1f/Atp6v0e2/Atp6v0d1/Atp6v0e"	7
"GO:0099132"	"GO:0099132"	"ATP hydrolysis coupled cation transmembrane transport"	"7/559"	"28/23843"	2.89458180418939e-06	0.000151270093247508	0.000122549827034512	"Atp1a2/Atp6ap1/Atp6v0b/Atp6v1f/Atp6v0e2/Atp6v0d1/Atp6v0e"	7
"GO:0030433"	"GO:0030433"	"ubiquitin-dependent ERAD pathway"	"10/559"	"66/23843"	3.005075073215e-06	0.000155031052495092	0.000125596727418986	"Hspa5/Bcap31/Fbxo2/Psmc2/Hsp90b1/Os9/Psmc6/Psmc5/Psmc1/Usp14"	10
"GO:0006090"	"GO:0006090"	"pyruvate metabolic process"	"12/559"	"98/23843"	3.18810526227905e-06	0.000162391589562163	0.000131559786772528	"Mtch2/Tpi1/Gapdh/Ldhb/Gpi1/Ldha/Mif/Aldoc/Dld/Gpd1/Mpc1/Pgam1"	12
"GO:0072594"	"GO:0072594"	"establishment of protein localization to organelle"	"27/559"	"430/23843"	4.07634405707099e-06	0.000205040106070671	0.000166111020325643	"Psmb7/Mtch2/Arxes1/Sec62/Dnaja1/Txn1/Cdkn2a/Atpif1/Scarb2/Cct7/Psmd8/Bax/Spcs2/Uqcrc2/Lamp1/Ndufa13/Nutf2/Spcs1/Hspa8/Ppp2ca/Mapt/Ddx5/Pik3r1/Hsp90aa1/Cct5/Cct8/Ppp2r2b"	27
"GO:0019674"	"GO:0019674"	"NAD metabolic process"	"8/559"	"41/23843"	4.19614492455936e-06	0.000208460335511443	0.000168881882148932	"Idh3g/Mdh2/Ldhb/Gpi1/Ldha/Idh3a/Mdh1/Gpd1"	8
"GO:0031346"	"GO:0031346"	"positive regulation of cell projection organization"	"27/559"	"434/23843"	4.83528544758942e-06	0.000237282788306095	0.000192232079989531	"Serpine2/Hspa5/Elavl4/Cdc42/Scarb2/Ptprz1/Ptn/Camk1/Apoe/Scn1b/Ahi1/Mif/Gpm6a/Sept7/Fez1/Nme1/Grn/Mapt/Tubb2b/Hnrnpk/Ntrk2/Hsp90aa1/Cntn1/Ube2v2/Qk/Metrn/Dpysl3"	27
"GO:0006979"	"GO:0006979"	"response to oxidative stress"	"25/559"	"385/23843"	5.16544883986889e-06	0.000250430917248583	0.000202883894192441	"Idh1/Prdx6/Ndufs2/Prnp/Cst3/Car3/Pdcd10/Txn1/Cdkn2a/Prdx1/Mpv17/Arl6ip5/Apoe/Sirt2/Psap/Ndufa12/Hmox1/Prdx2/Psmb5/Cryab/Atox1/Mapt/Fos/App/Txnl1"	25
"GO:0010976"	"GO:0010976"	"positive regulation of neuron projection development"	"23/559"	"337/23843"	5.4483541666076e-06	0.000261002109124155	0.000211448030751676	"Serpine2/Hspa5/Elavl4/Scarb2/Ptprz1/Ptn/Camk1/Apoe/Scn1b/Ahi1/Mif/Fez1/Nme1/Grn/Mapt/Tubb2b/Hnrnpk/Ntrk2/Cntn1/Ube2v2/Qk/Metrn/Dpysl3"	23
"GO:0097193"	"GO:0097193"	"intrinsic apoptotic signaling pathway"	"21/559"	"291/23843"	5.91258094346719e-06	0.000279908537841317	0.000226764869125918	"Mtch2/Ndufs3/Bcap31/Pdcd10/Dnaja1/Creb3/Arl6ip5/Bax/Mif/Ndufa13/Hmox1/Rps27l/Shisa5/Rpl26/Sept4/Mapt/Ddx5/Hnrnpk/Pik3r1/Grina/Tmbim6"	21
"GO:0015988"	"GO:0015988"	"energy coupled proton transmembrane transport, against electrochemical gradient"	"7/559"	"31/23843"	6.04802142295174e-06	0.000282991141929742	0.000229262207428171	"Atp1a2/Atp6ap1/Atp6v0b/Atp6v1f/Atp6v0e2/Atp6v0d1/Atp6v0e"	7
"GO:0042063"	"GO:0042063"	"gliogenesis"	"21/559"	"293/23843"	6.57153402282752e-06	0.000303952332274229	0.000246243688671468	"Serpine2/Dner/Dbi/Kcnj10/Phgdh/Pou3f1/Rheb/Ptprz1/Ptn/Sirt2/Nfix/Cnp/Sox9/Ntrk2/Id2/Gap43/App/Olig2/Olig1/Qk/Metrn"	21
"GO:0008344"	"GO:0008344"	"adult locomotory behavior"	"12/559"	"107/23843"	8.03819137635003e-06	0.000366127280600156	0.00029661404939277	"Prex2/Atp1a2/Kcnj10/Uchl1/Chl1/Ccnd2/Cend1/Hexa/Cnp/Mapt/Id2/App"	12
"GO:0051098"	"GO:0051098"	"regulation of binding"	"24/559"	"370/23843"	8.09774552023207e-06	0.000366127280600156	0.00029661404939277	"Ckmt1/B2m/Txn1/Cdkn2a/Id3/Cdc42/Sri/Lrpap1/Hopx/Actb/Camk1/Apoe/Sirt2/Bax/Hmox1/Aplp2/Nme1/Hnrnpk/Plk2/Id2/Calm1/Eif3e/Tmbim6/App"	24
"GO:0036503"	"GO:0036503"	"ERAD pathway"	"11/559"	"91/23843"	9.27206981459991e-06	0.000414564543710556	0.000335854973284397	"Hspa5/Bcap31/Fbxo2/Psmc2/Hsp90b1/Os9/Psmc6/Sdf2/Psmc5/Psmc1/Usp14"	11
"GO:0034404"	"GO:0034404"	"nucleobase-containing small molecule biosynthetic process"	"15/559"	"167/23843"	9.80436199961343e-06	0.000433546732818071	0.00035123318811802	"Txndc9/Pdcl3/Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Nudt4/Aldoc/Nme1/Cnp/Gpd1/Pgam1"	15
"GO:0016485"	"GO:0016485"	"protein processing"	"19/559"	"255/23843"	1.03778930695037e-05	0.000453920018605248	0.000367738384854152	"Serpine2/Scg5/Pcsk1n/Atp6ap2/Arxes1/F3/Mmp16/Tmem59/Psenen/Spcs2/Uqcrc2/Plat/Cpe/Tmem208/Spcs1/Uqcrc1/Ctsl/Lgmn/Sec11c"	19
"GO:0043648"	"GO:0043648"	"dicarboxylic acid metabolic process"	"11/559"	"93/23843"	1.14509839314207e-05	0.000495470530538033	0.000401400081897114	"Idh1/Fh1/Idh3g/Sdhb/Mdh2/Suclg1/Atcay/Idh3a/Mdh1/Sdha/Dld"	11
"GO:0045666"	"GO:0045666"	"positive regulation of neuron differentiation"	"26/559"	"432/23843"	1.29317444624299e-05	0.000553588720391679	0.000448483903697036	"Serpine2/Hspa5/Sox2/Elavl4/Scarb2/Mmd2/Ptprz1/Ptn/Camk1/Apoe/Scn1b/Ahi1/Mif/Fez1/Nme1/Grn/Mapt/Tubb2b/Hnrnpk/Ntrk2/Cntn1/Ube2v2/Qk/Metrn/Dpysl3/Tcf4"	26
"GO:0046031"	"GO:0046031"	"ADP metabolic process"	"10/559"	"78/23843"	1.39377546800196e-05	0.000589418273854208	0.000477510828221848	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Aldoc/Gpd1/Pgam1"	10
"GO:0048709"	"GO:0048709"	"oligodendrocyte differentiation"	"11/559"	"95/23843"	1.40616685611342e-05	0.000589418273854208	0.000477510828221848	"Kcnj10/Rheb/Ptprz1/Sirt2/Cnp/Sox9/Ntrk2/Id2/Olig2/Olig1/Qk"	11
"GO:0070972"	"GO:0070972"	"protein localization to endoplasmic reticulum"	"8/559"	"49/23843"	1.67992285764453e-05	0.000696908204037276	0.000564592630507336	"Hspa5/Bcap31/Arxes1/Sec62/Spcs2/Os9/Spcs1/Vapa"	8
"GO:1990000"	"GO:1990000"	"amyloid fibril formation"	"5/559"	"15/23843"	1.71978475274383e-05	0.000705807702056542	0.000571802462401672	"Cdkn2a/Apoe/Cryab/Mapt/App"	5
"GO:0050808"	"GO:0050808"	"synapse organization"	"22/559"	"337/23843"	1.7364553306063e-05	0.000705807702056542	0.000571802462401672	"Tnr/Prnp/Cdc42/Epha5/Fzd9/Actb/Ptn/Camk1/Apoe/Lrrtm3/Ank3/Gpm6a/Sept7/Cadm1/Tpbg/C1ql1/Mapt/Hnrnpk/Ntrk2/Ube2v2/App/Abhd17b"	22
"GO:0031330"	"GO:0031330"	"negative regulation of cellular catabolic process"	"17/559"	"221/23843"	1.99447789563403e-05	0.000802577905203133	0.000650199793976693	"Pdcl3/Dbi/Mtch2/Cst3/Sdcbp/Alad/Rraga/Cdkn2a/Atraid/Sirt2/Os9/Hmox1/Gabarapl2/Fez1/Scfd1/Qk/Usp14"	17
"GO:0032386"	"GO:0032386"	"regulation of intracellular transport"	"25/559"	"417/23843"	2.01797164265582e-05	0.000803991870301687	0.000651345302480989	"Psmb7/Prnp/Bcap31/Pfn2/Pdcd10/Txn1/Cdkn2a/Atpif1/Cdc42/Camk1/Psmd8/Ank3/Oaz1/Os9/Lamp1/Hmox1/Nutf2/Fez1/Cryab/Ppp2ca/Mapt/Ddx5/Scfd1/Hsp90aa1/Camk4"	25
"GO:0009135"	"GO:0009135"	"purine nucleoside diphosphate metabolic process"	"10/559"	"83/23843"	2.42657276100924e-05	0.000948012503912737	0.000768022058338848	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Aldoc/Gpd1/Pgam1"	10
"GO:0009179"	"GO:0009179"	"purine ribonucleoside diphosphate metabolic process"	"10/559"	"83/23843"	2.42657276100924e-05	0.000948012503912737	0.000768022058338848	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Aldoc/Gpd1/Pgam1"	10
"GO:1905897"	"GO:1905897"	"regulation of response to endoplasmic reticulum stress"	"9/559"	"67/23843"	2.5601222863702e-05	0.000990570392341702	0.000802499870535276	"Bcap31/Creb3/Tmem33/Bax/Os9/Pik3r1/Grina/Tmbim6/Usp14"	9
"GO:1901998"	"GO:1901998"	"toxin transport"	"7/559"	"39/23843"	3.00741638180817e-05	0.00115255652575201	0.000933731181399488	"Hspa5/Cct3/Dnaja1/Cct7/Scfd1/Cct5/Cct8"	7
"GO:0006165"	"GO:0006165"	"nucleoside diphosphate phosphorylation"	"10/559"	"86/23843"	3.3177562074499e-05	0.00124987283078093	0.00101257093149747	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Nme1/Gpd1/Pgam1"	10
"GO:0009132"	"GO:0009132"	"nucleoside diphosphate metabolic process"	"11/559"	"104/23843"	3.32346900828925e-05	0.00124987283078093	0.00101257093149747	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Aldoc/Nme1/Gpd1/Pgam1"	11
"GO:0009185"	"GO:0009185"	"ribonucleoside diphosphate metabolic process"	"10/559"	"87/23843"	3.67110529583442e-05	0.00136782663985534	0.00110812993189076	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Aldoc/Gpd1/Pgam1"	10
"GO:0044242"	"GO:0044242"	"cellular lipid catabolic process"	"15/559"	"187/23843"	3.74386974908109e-05	0.00138214053855985	0.00111972618183526	"Idh1/Dbi/Prdx6/Hadhb/Mgll/Apoe/Sirt2/Etfb/Acat1/Hexa/Pccb/Acad11/Gm2a/Acadvl/Acat2"	15
"GO:0046939"	"GO:0046939"	"nucleotide phosphorylation"	"10/559"	"88/23843"	4.05611733575637e-05	0.0014838014690076	0.00120208568314234	"Ak1/Mtch2/Tpi1/Gapdh/Gpi1/Mif/Aldoc/Nme1/Gpd1/Pgam1"	10
"GO:0051604"	"GO:0051604"	"protein maturation"	"20/559"	"309/23843"	4.67648571712048e-05	0.00169533139871106	0.00137345436376691	"Serpine2/Scg5/Pcsk1n/Atp6ap2/Arxes1/F3/Mmp16/Tmem59/Psenen/Spcs2/Uqcrc2/Glrx3/Plat/Cpe/Tmem208/Spcs1/Uqcrc1/Ctsl/Lgmn/Sec11c"	20
"GO:0009636"	"GO:0009636"	"response to toxic substance"	"21/559"	"337/23843"	5.27832978166232e-05	0.00189642848584011	0.00153637099001957	"Prdx6/Atp1a2/Pdcd10/Gstm5/Adh5/Ggh/Txn1/Alad/Cdkn2a/Prdx1/Actb/Slc6a1/Scn1b/Bax/Psap/Hmox1/Prdx2/Mt1/Cryab/Cnp/Mbp"	21
"GO:1903050"	"GO:1903050"	"regulation of proteolysis involved in cellular protein catabolic process"	"15/559"	"193/23843"	5.38702972461084e-05	0.00191226598710871	0.00154920157007316	"Pdcl3/Psmd14/Bcap31/Sdcbp/Alad/Cdkn2a/Atpif1/Sirt2/Ctsc/Os9/Gabarapl2/Plk2/Ube2v2/Dlgap1/Usp14"	15
"GO:0006839"	"GO:0006839"	"mitochondrial transport"	"18/559"	"263/23843"	5.41745334320061e-05	0.00191226598710871	0.00154920157007316	"Cox5b/Psmb7/Mtch2/Slc25a5/Cdkn2a/Atpif1/Psmd8/Bax/Uqcrc2/Slc25a3/Slc25a4/Ndufa13/Cnp/Hsp90aa1/Tst/Atp5o/Mpc1/Ppp2r2b"	18
"GO:1990173"	"GO:1990173"	"protein localization to nucleoplasm"	"4/559"	"10/23843"	5.61002884386183e-05	0.00196302226675652	0.00159032122008605	"Cct3/Cct7/Cct5/Cct8"	4
"GO:0009895"	"GO:0009895"	"negative regulation of catabolic process"	"18/559"	"264/23843"	5.6900663201825e-05	0.00197386438555296	0.00159910484515474	"Pdcl3/Serpine2/Dbi/Mtch2/Cst3/Sdcbp/Alad/Rraga/Cdkn2a/Atraid/Sirt2/Os9/Hmox1/Gabarapl2/Fez1/Scfd1/Qk/Usp14"	18
"GO:1903829"	"GO:1903829"	"positive regulation of cellular protein localization"	"21/559"	"340/23843"	5.99294411635286e-05	0.00206116300206871	0.00166982887344533	"Psmb7/Prnp/Bcap31/Pdcd10/Cct3/Cdkn2a/Cdc42/Ptn/Cct7/Camk1/Psmd8/Ank3/Oaz1/Nutf2/Mapt/Hnrnpk/Hsp90aa1/Cct5/Cct8/Camk4/Abhd17b"	21
"GO:0051961"	"GO:0051961"	"negative regulation of nervous system development"	"21/559"	"342/23843"	6.51605939918276e-05	0.00222208669680605	0.00180019946113015	"Tnr/B2m/Sox2/Eif4e/Id3/Ptprz1/Ptn/Cntn4/Apoe/Sirt2/Cend1/Cpe/Calr/Thy1/Sox9/Hnrnpk/Plk2/Id2/App/Olig2/Dpysl3"	21
"GO:0006605"	"GO:0006605"	"protein targeting"	"20/559"	"317/23843"	6.6671595751863e-05	0.0022545084143319	0.00182646556429473	"Psmb7/Prnp/Arxes1/Sec62/Ssr2/Cdkn2a/Atpif1/Scarb2/Psmd8/Spcs2/Arl6ip1/Uqcrc2/Ank3/Os9/Ndufa13/Spcs1/Hspa8/Ywhaq/Hsp90aa1/Ppp2r2b"	20
"GO:0042177"	"GO:0042177"	"negative regulation of protein catabolic process"	"11/559"	"114/23843"	7.77046252186533e-05	0.00260569509899884	0.00211097565177341	"Pdcl3/Serpine2/Cst3/Sdcbp/Alad/Cdkn2a/Atraid/Sirt2/Os9/Gabarapl2/Usp14"	11
"GO:0043112"	"GO:0043112"	"receptor metabolic process"	"14/559"	"177/23843"	7.84938755638903e-05	0.0026104078947859	0.00211479367221721	"Ramp1/Gria3/Gria2/Sdcbp/Chmp5/Lrpap1/Nsg1/Cd9/Apoe/Cd81/Ahi1/Cd63/Hnrnpk/Lgmn"	14
"GO:0051156"	"GO:0051156"	"glucose 6-phosphate metabolic process"	"5/559"	"20/23843"	8.05701337038936e-05	0.00264656005247549	0.00214408195106116	"Tpi1/Gpi1/Taldo1/Tkt/Pgam1"	5
"GO:0007626"	"GO:0007626"	"locomotory behavior"	"17/559"	"247/23843"	8.08963435523074e-05	0.00264656005247549	0.00214408195106116	"Prex2/Tnr/Atp1a2/Kcnj10/Elavl4/Uchl1/Chl1/Ccnd2/Apoe/Apba2/Cend1/Aplp2/Hexa/Cnp/Mapt/Id2/App"	17
"GO:0052548"	"GO:0052548"	"regulation of endopeptidase activity"	"21/559"	"349/23843"	8.6820796474972e-05	0.00281519623311685	0.00228070072563641	"Serpine2/Mtch2/Cst3/Csnk2a1/Pcsk1n/Bcap31/Sox2/F3/Cdkn2a/Cycs/Arl6ip5/Gapdh/Gpi1/Bax/Arl6ip1/Ndufa13/Cryab/Rps27l/Ppp2ca/Psma3/Mbp"	21
"GO:0033157"	"GO:0033157"	"regulation of intracellular protein transport"	"18/559"	"273/23843"	8.74501811977153e-05	0.00281519623311685	0.00228070072563641	"Psmb7/Prnp/Bcap31/Pdcd10/Txn1/Cdkn2a/Atpif1/Cdc42/Camk1/Psmd8/Ank3/Oaz1/Os9/Nutf2/Ppp2ca/Ddx5/Hsp90aa1/Camk4"	18
"GO:0051100"	"GO:0051100"	"negative regulation of binding"	"13/559"	"158/23843"	9.40780939747487e-05	0.0030045257948761	0.00243408401871175	"Ckmt1/B2m/Cdkn2a/Id3/Sri/Lrpap1/Actb/Camk1/Bax/Hmox1/Hnrnpk/Id2/Tmbim6"	13
"GO:0043281"	"GO:0043281"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	"15/559"	"204/23843"	0.000100882100518797	0.00319645332667433	0.00258957202906519	"Mtch2/Csnk2a1/Bcap31/Sox2/F3/Cdkn2a/Cycs/Arl6ip5/Gpi1/Bax/Arl6ip1/Ndufa13/Cryab/Rps27l/Ppp2ca"	15
"GO:0052547"	"GO:0052547"	"regulation of peptidase activity"	"23/559"	"407/23843"	0.000104840263584407	0.00329591578643478	0.00267015046316535	"Serpine2/Mtch2/Cst3/Csnk2a1/Pcsk1n/Bcap31/Sox2/F3/Cdkn2a/Pebp1/Cycs/Arl6ip5/Gapdh/Gpi1/Bax/Arl6ip1/Ndufa13/Cryab/Rps27l/Ppp2ca/Psma3/App/Mbp"	23
"GO:2001242"	"GO:2001242"	"regulation of intrinsic apoptotic signaling pathway"	"13/559"	"162/23843"	0.000121175159865765	0.00377991351395224	0.00306225597800306	"Mtch2/Ndufs3/Bcap31/Dnaja1/Creb3/Bax/Mif/Ndufa13/Rpl26/Sept4/Hnrnpk/Grina/Tmbim6"	13
"GO:0006122"	"GO:0006122"	"mitochondrial electron transport, ubiquinol to cytochrome c"	"4/559"	"12/23843"	0.000127380521075075	0.00394291705235464	0.00319431152849804	"Uqcrh/Cycs/Uqcrc1/Uqcrb"	4
"GO:2000116"	"GO:2000116"	"regulation of cysteine-type endopeptidase activity"	"16/559"	"234/23843"	0.000140222868527595	0.00430730399202322	0.00348951565954167	"Mtch2/Cst3/Csnk2a1/Bcap31/Sox2/F3/Cdkn2a/Cycs/Arl6ip5/Gpi1/Bax/Arl6ip1/Ndufa13/Cryab/Rps27l/Ppp2ca"	16
"GO:0009166"	"GO:0009166"	"nucleotide catabolic process"	"11/559"	"122/23843"	0.000143270530406956	0.00436758041179992	0.00353834794792936	"Mtch2/Tpi1/Gapdh/Gpi1/Ldha/Mif/Nudt4/Aldoc/Cnp/Gpd1/Pgam1"	11
"GO:0072330"	"GO:0072330"	"monocarboxylic acid biosynthetic process"	"16/559"	"236/23843"	0.000154651177067559	0.00467907019939743	0.00379069802436273	"Ptgds/Mtch2/Asns/Mgll/Tpi1/Gapdh/Ldhb/Gpi1/Ldha/Mif/Tecr/Acadvl/Aldoc/Gpd1/Qk/Pgam1"	16
"GO:0042982"	"GO:0042982"	"amyloid precursor protein metabolic process"	"7/559"	"50/23843"	0.000156336297771088	0.00469475568829	0.00380340545323693	"Prnp/Nsg1/Apoe/Psenen/Lrrtm3/Itm2b/App"	7
"GO:0009108"	"GO:0009108"	"coenzyme biosynthetic process"	"13/559"	"168/23843"	0.000174350024389744	0.00519692220847652	0.00421023021859678	"Mtch2/Atpif1/Tpi1/Gapdh/Ndufa9/Gpi1/Mif/Acat1/Aldoc/Dld/Gpd1/Mpc1/Pgam1"	13
"GO:0045837"	"GO:0045837"	"negative regulation of membrane potential"	"4/559"	"13/23843"	0.000180588253338681	0.00534328773113863	0.00432880666091251	"Mtch2/Ptn/Arl6ip5/Mapt"	4
"GO:0032469"	"GO:0032469"	"endoplasmic reticulum calcium ion homeostasis"	"5/559"	"24/23843"	0.000204407090516399	0.00600389877545978	0.00486399354075519	"Bcap31/Bax/Grina/Tmbim6/App"	5
"GO:0006081"	"GO:0006081"	"cellular aldehyde metabolic process"	"8/559"	"69/23843"	0.000206712556442795	0.00602761831250585	0.00488320966669212	"Idh1/Adh5/Tpi1/Gpi1/Taldo1/Tkt/Haghl/Pgam1"	8
"GO:0006413"	"GO:0006413"	"translational initiation"	"10/559"	"107/23843"	0.000212461124340961	0.00615067312480594	0.00498290118957936	"Eif4e/Eif3k/Eif3f/Eif4a1/Eif3e/Eif3h/Eif4a2/Rps2/Eif2s3y/Ddx3y"	10
"GO:0045861"	"GO:0045861"	"negative regulation of proteolysis"	"20/559"	"346/23843"	0.000216426999333897	0.00622073032371145	0.00503965727020361	"Pdcl3/Serpine2/Cst3/Csnk2a1/Pcsk1n/Sdcbp/Alad/Cdkn2a/Tmem59/Pebp1/Gapdh/Gpi1/Arl6ip1/Os9/Plat/Gabarapl2/Cryab/Pik3r1/App/Usp14"	20
"GO:0006898"	"GO:0006898"	"receptor-mediated endocytosis"	"14/559"	"195/23843"	0.000218343800856718	0.00623131528118747	0.0050482325588149	"Ramp1/B2m/Gria2/Sdcbp/Clta/Lrpap1/Cd9/Apoe/Cd81/Ahi1/Atp5b/Cd63/Cltb/Hnrnpk"	14
