"gene_short_name" "term" "q_value" "estimate"
"325" "Pak3" "genotypeWT:cluster4" 0.000192619009453412 0.420477124958268
"326" "Pak3" "genotypeWT:cluster6" 2.3683698064711e-07 0.464462864739241
"327" "Rps4x" "genotypeWT:cluster3" 6.22391845577226e-05 -0.127340827022735
"328" "Gpm6a" "genotypeWT:cluster2" 1.07406801931672e-40 -0.233008641574608
"329" "Gpm6a" "genotypeWT:cluster5" 9.70328357493124e-11 0.165016263138077
"330" "Ank1" "genotypeWT:cluster2" 0.00484412536225102 -0.718084230535168
"331" "Ank1" "genotypeWT:cluster5" 0.0227911029647017 -1.36529569998409
"332" "Tenm3" "genotypeWT:cluster2" 1.08605749544433e-11 -0.223544125289124
"333" "Tenm3" "genotypeWT:cluster3" 8.01129675387533e-09 0.241153351151154
"334" "Tenm3" "genotypeWT:cluster4" 1.0072157942482e-28 0.580654759347836
"335" "Tenm3" "genotypeWT:cluster5" 0.000131968455095395 0.300905111303613
"336" "Tenm3" "genotypeWT:cluster6" 2.00660091333274e-09 0.498205140593619
"337" "Tenm3" "genotypeWT:cluster7" 0.0323207284427711 0.3438149830476
"338" "Nr3c2" "genotypeWT:cluster8" 0.000201959848064735 1.9675495590334
"339" "Sh3rf1" "genotypeWT:cluster2" 0.00341892105964648 -0.3687617009346
"340" "Sh3rf1" "genotypeWT:cluster3" 0.0462896316155029 -0.308825389196454
"341" "Sh3rf1" "genotypeWT:cluster5" 0.000129666407052356 -0.465271392984588
"342" "Sh3rf1" "genotypeWT:cluster7" 4.26533078924617e-09 -0.723162271779001
"343" "Itfg1" "genotypeWT:cluster3" 0.0371114671486277 -0.56905122053759
"344" "Gab1" "genotypeWT:cluster3" 1.81642241642053e-06 -0.90242400427976
"345" "Gab1" "genotypeWT:cluster6" 0.00112445516907856 -0.894661958220177
"346" "Gnao1" "genotypeWT:cluster3" 1.65282610042402e-10 -0.371757237603058
"347" "Cntnap4" "genotypeWT:cluster5" 3.20959386709931e-24 -0.82099365961336
"348" "Cox4i1" "genotypeWT:cluster3" 0.0179578182402395 -0.385594568391686
"349" "Maml2" "genotypeWT:cluster3" 4.9769772603084e-14 0.318649801602256
"350" "Maml2" "genotypeWT:cluster6" 3.56099958993784e-12 0.483674367300906
"351" "Grik4" "genotypeWT:cluster6" 0.0145606795923679 2.24434449859795
"352" "Grik4" "genotypeWT:cluster7" 0.00557530400116744 2.06744678248307
"353" "Cadm1" "genotypeWT:cluster2" 1.27884907279206e-18 0.275182858563298
"354" "Dscaml1" "genotypeWT:cluster6" 0.0464527843720772 -0.213042944987473
"355" "Rora" "genotypeWT:cluster3" 0.001149217290804 0.673421809491557
"356" "Clstn2" "genotypeWT:cluster5" 3.66919318816382e-06 0.589768056527942
"357" "Clstn2" "genotypeWT:cluster7" 0.0028248685970291 0.208006728246455
"358" "Pik3cb" "genotypeWT:cluster4" 0.0202757706966211 -1.09441280426883
"359" "Cspg5" "genotypeWT:cluster3" 0.000874588145377154 -1.23590808984729
"360" "Arpp21" "genotypeWT:cluster5" 0.0334837576606818 -0.126753351475211
"361" "Ephb1" "genotypeWT:cluster3" 0.00715159237356524 0.194759824485717
"362" "Ephb1" "genotypeWT:cluster5" 0.0295077642175807 -0.240385444395647
"363" "Ephb1" "genotypeWT:cluster6" 7.21682684971893e-18 0.442025552174091
"364" "Ephb1" "genotypeWT:cluster7" 2.74148994178826e-07 0.315308432619092
"365" "Pak5" "genotypeWT:cluster4" 0.00255353312387938 0.230214346685882
"366" "Pak5" "genotypeWT:cluster5" 2.71840742847271e-06 0.274776279412283
"367" "Pdzrn4" "genotypeWT:cluster2" 3.66165812519975e-15 -1.15063161552809
"368" "Pdzrn4" "genotypeWT:cluster5" 1.7999147179219e-09 -0.802571987237684
"369" "Pik3r1" "genotypeWT:cluster5" 7.75556999583240e-11 -0.747439950572391
"370" "Oma1" "genotypeWT:cluster2" 0.0207188268379338 0.758965201318112
"371" "Adgrl3" "genotypeWT:cluster4" 4.1440221106404e-10 0.442296955140931
"372" "Adgrl3" "genotypeWT:cluster5" 9.83601150882237e-11 0.206654052470749
"373" "Adgrl3" "genotypeWT:cluster6" 1.26993552813244e-20 0.639112643815727
"374" "Adgrl3" "genotypeWT:cluster7" 1.81618008738175e-07 0.30850829925109
"375" "Mpp6" "genotypeWT:cluster4" 1.45138084152606e-07 0.618086548868182
"376" "Mpp6" "genotypeWT:cluster5" 0.00486150674655701 0.42159681400911
"377" "Gria1" "genotypeWT:cluster2" 1.38045946285777e-10 -0.468700294425922
"378" "Gria1" "genotypeWT:cluster4" 0.00713165612309392 -0.534529348258402
"379" "Gria1" "genotypeWT:cluster5" 9.34676586643021e-12 -0.655703587928334
"380" "Gria1" "genotypeWT:cluster7" 4.92254481304223e-12 -0.498318589118735
"381" "Cdh6" "genotypeWT:cluster2" 6.28839638615337e-07 -0.970727241182537
"382" "Cdh6" "genotypeWT:cluster4" 0.0183633244239317 0.642128350000685
"383" "Mid1" "genotypeWT:cluster3" 0.0023784306354587 -0.698504798448807
"384" "Fstl4" "genotypeWT:cluster5" 4.59175503130009e-08 -1.32751957700503
"385" "Mmd2" "genotypeWT:cluster3" 2.088380278952e-05 -0.706948170441831
"386" "Fhod3" "genotypeWT:cluster5" 5.83427345730403e-12 0.774882990548591
"387" "Fhod3" "genotypeWT:cluster6" 0.000172705248244972 0.356097147475014
"388" "Mdga2" "genotypeWT:cluster2" 1.0576455534982e-05 -0.17811176784144
"389" "Mdga2" "genotypeWT:cluster3" 0.000272734841604652 -0.181623540261729
"390" "Mdga2" "genotypeWT:cluster5" 2.9513126982264e-12 -0.347689079188936
"391" "Nhsl1" "genotypeWT:cluster4" 4.00114863638028e-05 -0.438057019610199
"392" "Atp8a1" "genotypeWT:cluster2" 2.66242398462044e-21 -0.7699504860311
"393" "Atp8a1" "genotypeWT:cluster3" 1.48649813008047e-05 0.535669898809032
"394" "Bach2" "genotypeWT:cluster3" 4.60796041270202e-26 0.237857267356385
"395" "Bach2" "genotypeWT:cluster4" 0.00834682010184039 0.172158831468376
"396" "Bach2" "genotypeWT:cluster5" 3.24361684709799e-05 0.170144217076167
"397" "Bach2" "genotypeWT:cluster6" 1.57707443427971e-08 0.226215838904552
"398" "Ncam2" "genotypeWT:cluster2" 0.0224081512693313 0.615161851595331
"399" "Ncam2" "genotypeWT:cluster7" 3.14927028819738e-18 0.559593087849653
"400" "Diaph2" "genotypeWT:cluster5" 0.0281756142969838 -0.418326956762101
"401" "Trpm3" "genotypeWT:cluster2" 3.85852713439706e-06 -0.895474581650176
"402" "Trpm3" "genotypeWT:cluster4" 0.0165051495139236 -0.632931891344926
"403" "Trpm3" "genotypeWT:cluster7" 8.6705236419393e-07 0.541190597694475
"404" "Trpm3" "genotypeWT:cluster8" 0.00173548733398088 0.773390123586399
"405" "Ssh2" "genotypeWT:cluster2" 0.0113663764224882 -0.142502341990313
"406" "Lpp" "genotypeWT:cluster2" 1.63099289390911e-10 -0.472806862754323
"407" "Lpp" "genotypeWT:cluster3" 2.23845317096865e-19 -0.658390736244437
"408" "Lpp" "genotypeWT:cluster4" 1.23491541686269e-10 -0.547495817844776
"409" "Lpp" "genotypeWT:cluster5" 0.000124534204007593 -0.424924421670981
"410" "Lpp" "genotypeWT:cluster6" 8.65493358088841e-05 -0.416239748250808
"411" "Lpp" "genotypeWT:cluster7" 2.9647999646573e-10 -0.586567519130299
"412" "Limch1" "genotypeWT:cluster4" 0.000304329064510443 0.34675289334495
"413" "Limch1" "genotypeWT:cluster6" 4.6099989003932e-09 0.511915100691822
"414" "Fstl5" "genotypeWT:cluster2" 0.030410740694032 0.554848535443918
"415" "Man1c1" "genotypeWT:cluster3" 5.71336289367904e-06 -1.56978573538457
"416" "Sox5" "genotypeWT:cluster2" 0 0.605594936213059
"417" "Sox5" "genotypeWT:cluster3" 0.0178742787690231 -0.128579935050488
"418" "Sox5" "genotypeWT:cluster5" 4.59360742230044e-48 0.327606741571351
"419" "Sox5" "genotypeWT:cluster7" 5.30601485026134e-35 0.333271814086709
"420" "Psd3" "genotypeWT:cluster3" 1.11319304928183e-05 -0.299970121398064
"421" "Cacna2d1" "genotypeWT:cluster2" 4.50063335099545e-11 -0.181411658522896
"422" "Ntrk3" "genotypeWT:cluster3" 5.08901363670587e-45 0.41814404022525
"423" "Ntrk3" "genotypeWT:cluster4" 4.51389639957498e-12 0.21884909673743
"424" "Ntrk3" "genotypeWT:cluster5" 7.49836070715149e-22 0.275547648801928
"425" "Ntrk3" "genotypeWT:cluster6" 7.61592165418393e-36 0.449497114162518
"426" "Ntrk3" "genotypeWT:cluster7" 6.60280816919408e-13 0.185151436906399
"427" "Marchf1" "genotypeWT:cluster3" 4.91550334066945e-59 0.803926410996994
"428" "Marchf1" "genotypeWT:cluster4" 5.5689250405012e-08 0.48408918881632
"429" "Marchf1" "genotypeWT:cluster5" 0.000719275073818351 0.256066592533651
"430" "Marchf1" "genotypeWT:cluster6" 5.99972621792374e-19 0.704622600128275
"431" "Marchf1" "genotypeWT:cluster7" 4.24903893446058e-09 0.353246966788719
"432" "Gabrb3" "genotypeWT:cluster2" 1.11953194383536e-25 -0.420263499652397
"433" "Gabrb3" "genotypeWT:cluster7" 0.0027456684730318 -0.283761190661131
"434" "Tox" "genotypeWT:cluster3" 3.30590553078689e-16 -0.341415169294867
"435" "Tox" "genotypeWT:cluster4" 0.000153387899860625 -0.497944819332412
"436" "Tox" "genotypeWT:cluster5" 5.50077920875102e-13 -0.531073385300214
"437" "Tox" "genotypeWT:cluster6" 1.12210032573482e-09 -0.541669210031286
"438" "Chst11" "genotypeWT:cluster3" 1.9979340870309e-07 -0.557273000733536
"439" "Ttc28" "genotypeWT:cluster2" 8.83214969880848e-46 -0.23976409829936
"440" "Ttc28" "genotypeWT:cluster3" 6.98695337711908e-15 -0.180320395428557
"441" "Ttc28" "genotypeWT:cluster4" 6.41338180946401e-31 -0.213221417491827
"442" "Ttc28" "genotypeWT:cluster6" 2.2960673119127e-21 -0.202657773535818
"443" "Ttc28" "genotypeWT:cluster7" 1.28747889166942e-16 -0.220999338763505
"444" "Macrod1" "genotypeWT:cluster5" 3.90356103276845e-05 0.447767743165773
"445" "Sobp" "genotypeWT:cluster2" 5.97049545952017e-45 -0.431137559704218
"446" "Sobp" "genotypeWT:cluster4" 4.93085132582274e-05 -0.316394760136827
"447" "Sobp" "genotypeWT:cluster5" 5.03902097752856e-33 -0.450889002941873
"448" "Thsd7b" "genotypeWT:cluster6" 0.000587694508034452 0.635841382228691
"449" "Pitpnc1" "genotypeWT:cluster2" 0.000442930069851414 -0.141944074847632
"450" "Pitpnc1" "genotypeWT:cluster3" 5.40104454753749e-18 -0.216765042039138
"451" "Pitpnc1" "genotypeWT:cluster4" 1.30627686065186e-06 -0.214823000558236
"452" "Cdh10" "genotypeWT:cluster2" 1.89844714284034e-58 -1.16815662579129
"453" "Cdh10" "genotypeWT:cluster4" 0.00303978259217193 -0.252030594862515
"454" "Cdh10" "genotypeWT:cluster5" 3.72892470427311e-05 -0.397977174668643
"455" "Cdh10" "genotypeWT:cluster6" 0.0167323652989331 -0.327238045380227
"456" "Pcsk1n" "genotypeWT:cluster3" 1.78361470312582e-06 -1.19909333580069
"457" "Stag1" "genotypeWT:cluster2" 0.0248051221014112 -0.19078337879448
"458" "Stag1" "genotypeWT:cluster5" 0.00121817848977446 -0.245094911496875
"459" "Negr1" "genotypeWT:cluster6" 0.0337691508720898 -0.209022365822153
"460" "Adgrb3" "genotypeWT:cluster2" 0.000736313235358198 0.255604228268456
"461" "Adgrb3" "genotypeWT:cluster4" 0.00133685824640305 0.242300301054565
"462" "Adgrb3" "genotypeWT:cluster7" 0.0250279174197184 0.14183042500018
"463" "Grip1" "genotypeWT:cluster6" 0.00129001123799523 0.206946839309288
"464" "Dgki" "genotypeWT:cluster2" 5.22947684173649e-07 -0.17013343416868
"465" "Dgki" "genotypeWT:cluster3" 9.08763814172423e-34 -0.418407859815444
"466" "Dgki" "genotypeWT:cluster4" 2.66941262505947e-91 -0.755399023674001
"467" "Dgki" "genotypeWT:cluster5" 9.88297238195304e-16 -0.399076352159864
"468" "Dgki" "genotypeWT:cluster6" 3.63591788923885e-44 -0.762439761428797
"469" "Dgki" "genotypeWT:cluster7" 0.0117813956575854 -0.191953616566821
"470" "Myo16" "genotypeWT:cluster2" 0.023163302898161 -0.54172292129982
"471" "Myo16" "genotypeWT:cluster3" 6.68590593720191e-09 -0.746316313947465
"472" "Eef1a1" "genotypeWT:cluster3" 5.87815231578453e-05 -0.0697439561960378
"473" "Eef1a1" "genotypeWT:cluster6" 0.000334449582249306 -0.075010638211257
"474" "Qk" "genotypeWT:cluster3" 0.00211375333274773 -0.245027272384884
"475" "Kcnh5" "genotypeWT:cluster2" 0.00601671243851369 -0.646078571350525
"476" "Kcnh5" "genotypeWT:cluster3" 0.00109007384325045 -0.73066046514551
"477" "B3galt1" "genotypeWT:cluster2" 1.35617834997554e-65 0.326523424030238
"478" "B3galt1" "genotypeWT:cluster3" 0.0278188167950599 -0.141881428859422
"479" "Hectd4" "genotypeWT:cluster2" 2.24841507505577e-05 0.287604575674052
"480" "Satb2" "genotypeWT:cluster3" 1.40062197251258e-09 0.537080149013429
"481" "Satb2" "genotypeWT:cluster4" 1.00985011653301e-06 0.218348720731262
"482" "Satb2" "genotypeWT:cluster5" 3.81717403910929e-36 0.646142580216385
"483" "Satb2" "genotypeWT:cluster6" 2.28938310641076e-18 0.667028326323313
"484" "Camk4" "genotypeWT:cluster5" 0.0107129978306311 -0.41156079506242
"485" "Camk4" "genotypeWT:cluster7" 1.64342891868041e-06 -0.685823361143007
"486" "Rims2" "genotypeWT:cluster3" 1.11501329125471e-16 0.485785490586057
"487" "Rims2" "genotypeWT:cluster4" 0.000370156416934804 0.31194343018007
"488" "Rims2" "genotypeWT:cluster6" 4.39486322315479e-12 0.437357186327932
"489" "Rims2" "genotypeWT:cluster7" 0.00430725955312306 0.368988840339431
"490" "Edil3" "genotypeWT:cluster4" 5.67584452408079e-12 -0.259023947145014
"491" "Edil3" "genotypeWT:cluster5" 2.56370768254144e-07 -0.209483768523875
"492" "Edil3" "genotypeWT:cluster7" 7.01466073484838e-09 -0.210644784842944
"493" "Dlgap2" "genotypeWT:cluster5" 8.57322210787205e-06 -0.570875163982581
"494" "Dlgap2" "genotypeWT:cluster6" 2.24920669249643e-05 0.622893817344186
"495" "Grid1" "genotypeWT:cluster3" 2.47933587483027e-11 0.730720265414929
"496" "Grid1" "genotypeWT:cluster4" 0.00427431331558371 0.797008110353945
"497" "Grid1" "genotypeWT:cluster6" 0.000157998607830179 0.927954802216713
"498" "Grid1" "genotypeWT:cluster7" 0.00429577298721951 0.629552876771375
"499" "Rps6ka5" "genotypeWT:cluster3" 0.000141531962314951 -0.396675075826126
"500" "Rps6ka5" "genotypeWT:cluster7" 0.040613198631242 -0.418101838589285
"501" "Macrod2" "genotypeWT:cluster2" 6.27781959390781e-33 -0.194195526803321
"502" "Macrod2" "genotypeWT:cluster3" 1.33420177315337e-06 0.154627732858683
"503" "Macrod2" "genotypeWT:cluster5" 3.62328926621102e-10 -0.15434741263446
"504" "Ostc" "genotypeWT:cluster3" 0.000149752375599217 -0.9899783826379
"505" "Camk1d" "genotypeWT:cluster3" 5.0571340807888e-08 -0.404771233164665
"506" "Camk1d" "genotypeWT:cluster5" 4.42725230353311e-10 -0.611230602494234
"507" "Phf21a" "genotypeWT:cluster7" 0.0375077205454702 -0.201320871356052
"508" "Syne2" "genotypeWT:cluster6" 0.00607167893572665 -0.454301335599539
"509" "Igfbpl1" "genotypeWT:cluster2" 1.79317512404263e-24 -0.209715589750965
"510" "Igfbpl1" "genotypeWT:cluster4" 1.72338601401541e-24 -0.20802419716304
"511" "Igfbpl1" "genotypeWT:cluster6" 2.20001835932795e-24 -0.21895106628488
"512" "Igfbpl1" "genotypeWT:cluster7" 1.05753050739184e-15 -0.231633152317079
"513" "Ank2" "genotypeWT:cluster4" 0.000105247525720074 0.10600943176733
"514" "Ank2" "genotypeWT:cluster5" 0.00255020669187664 0.0791875500593344
"515" "Ank2" "genotypeWT:cluster6" 1.26549314030262e-22 0.300403768210667
"516" "Akap9" "genotypeWT:cluster2" 4.47323700772904e-05 -0.22340432851009
"517" "Pde1c" "genotypeWT:cluster5" 1.14134519120225e-08 -0.922243124899956
"518" "Pde1c" "genotypeWT:cluster6" 6.6938108437995e-18 -0.717227987061569
"519" "Jarid2" "genotypeWT:cluster2" 0.000756211010446911 -0.281050891887101
"520" "Jarid2" "genotypeWT:cluster3" 0.019544935728163 -0.264138256271442
"521" "Jarid2" "genotypeWT:cluster4" 3.55214335600389e-08 -0.319982223410278
"522" "Kirrel3" "genotypeWT:cluster2" 1.26789237526855e-05 -0.162934137215772
"523" "Kirrel3" "genotypeWT:cluster7" 1.59564314243776e-05 0.338879487652543
"524" "Cbfa2t2" "genotypeWT:cluster4" 0.000629678720010861 -0.171798322035799
"525" "Cbfa2t2" "genotypeWT:cluster7" 0.0298252602233998 -0.20464672015507
"526" "Ccser1" "genotypeWT:cluster4" 4.93534567672034e-23 -0.183880358761893
"527" "Etl4" "genotypeWT:cluster3" 7.12078472943754e-26 0.526202417688285
"528" "Etl4" "genotypeWT:cluster6" 0.000265112869498294 0.435903729023335
"529" "Ptma" "genotypeWT:cluster6" 0.000168161585320369 -0.0866265840940118
"530" "Astn1" "genotypeWT:cluster2" 0.00120583094846562 -0.210481524803514
"531" "Astn1" "genotypeWT:cluster4" 1.19548232662986e-08 -0.287630663372921
"532" "Fndc3b" "genotypeWT:cluster3" 0.000861808177909596 -1.21880597679316
"533" "Lrfn2" "genotypeWT:cluster2" 4.55963788505124e-13 -1.2162812919261
"534" "Phyhipl" "genotypeWT:cluster3" 3.00652736615747e-05 -2.02019257206033
"535" "Bcl9" "genotypeWT:cluster2" 0.0262174021817793 -0.295988669915517
"536" "Chn2" "genotypeWT:cluster7" 0.000822355620583497 0.640523565701157
"537" "Foxn3" "genotypeWT:cluster3" 3.54143793118653e-06 0.198812640636667
"538" "Rfx3" "genotypeWT:cluster2" 1.78639509123651e-05 -0.258426702266374
"539" "Ank3" "genotypeWT:cluster2" 2.61403125480844e-14 0.109463334600172
"540" "Ank3" "genotypeWT:cluster3" 6.01257908311288e-10 0.276349574142058
"541" "Igfbp2" "genotypeWT:cluster3" 8.41557401190446e-11 -0.470848258527999
"542" "Shtn1" "genotypeWT:cluster2" 0.0216131634873873 -0.162744193386871
"543" "Zfp804a" "genotypeWT:cluster7" 0.00282218551616581 0.37361550920209
"544" "Tspan14" "genotypeWT:cluster4" 0.0104767842645642 0.576808677201645
"545" "Phf20l1" "genotypeWT:cluster4" 3.25439393315468e-05 -0.308621385090624
"546" "Phf20l1" "genotypeWT:cluster5" 0.00232169616621738 -0.258388538915965
"547" "Phf20l1" "genotypeWT:cluster6" 1.54249754868411e-08 -0.394313254887489
"548" "Ntng2" "genotypeWT:cluster2" 1.74047260950517e-11 -0.931523972049563
"549" "Ntng2" "genotypeWT:cluster3" 0.0230525269141069 -0.901736625040425
"550" "Ntng2" "genotypeWT:cluster4" 5.9834469100582e-19 -1.24831171353894
"551" "Ntng2" "genotypeWT:cluster5" 1.28847323408475e-08 -0.858278403603629
"552" "Ntng2" "genotypeWT:cluster6" 1.27923860263184e-22 -1.276702645238
"553" "Ntng2" "genotypeWT:cluster7" 1.82467224765333e-06 -0.892436737853367
"554" "Chd9" "genotypeWT:cluster3" 7.33682675022273e-08 -0.468817370487062
"555" "Chd9" "genotypeWT:cluster6" 0.000394477562126792 -0.417879823100675
"556" "Adamtsl1" "genotypeWT:cluster7" 3.38841142395346e-09 0.567310513773582
"557" "Cpe" "genotypeWT:cluster4" 4.56182512115589e-11 0.535963886318156
"558" "Cpe" "genotypeWT:cluster6" 5.2810893049147e-11 0.514075226767319
"559" "Gtdc1" "genotypeWT:cluster7" 0.000739709164216126 -0.223697350114323
"560" "Dner" "genotypeWT:cluster3" 2.91994166803533e-10 -0.696864518353128
"561" "Dner" "genotypeWT:cluster5" 5.14748456369147e-23 -0.517099126400252
"562" "Fmnl2" "genotypeWT:cluster3" 0.0018574654780673 0.105055595662885
"563" "Fmnl2" "genotypeWT:cluster4" 4.01861179164714e-16 -0.128068025316667
"564" "Tafa2" "genotypeWT:cluster2" 1.68901970551466e-17 -0.668360020593279
"565" "Tafa2" "genotypeWT:cluster5" 3.66327394465532e-08 0.404544153510308
"566" "Tafa2" "genotypeWT:cluster7" 3.0995734395277e-06 1.3159472493769
"567" "Ptprd" "genotypeWT:cluster2" 5.43985731396565e-58 0.160187542198345
"568" "Ptprd" "genotypeWT:cluster3" 2.96376983295106e-47 0.420546061223453
"569" "Ptprd" "genotypeWT:cluster4" 7.20203844112143e-36 0.285374063840253
"570" "Ptprd" "genotypeWT:cluster5" 1.07988740568279e-22 0.139626487220327
"571" "Ptprd" "genotypeWT:cluster6" 4.68415733566113e-22 0.334605366560254
"572" "Ptprd" "genotypeWT:cluster7" 1.69678542973637e-66 0.37673758633839
"573" "Ptprd" "genotypeWT:cluster8" 0.00214162088984385 0.397600547410995
"574" "Nfib" "genotypeWT:cluster2" 4.70559455375473e-80 0.16924506319478
"575" "Nfib" "genotypeWT:cluster3" 0.00467489638120709 -0.0502416252691644
"576" "Nfib" "genotypeWT:cluster4" 7.32397658033116e-12 -0.0774736692108706
"577" "Nfib" "genotypeWT:cluster5" 3.3662161509876e-36 0.158531497464341
"578" "Nfib" "genotypeWT:cluster7" 9.35277672624176e-05 -0.0848882175392124
"579" "Hmgn1" "genotypeWT:cluster3" 4.71198075523293e-05 -0.273231133611703
"580" "Sema6d" "genotypeWT:cluster2" 1.67003270862661e-83 0.98665325714762
"581" "Sema6d" "genotypeWT:cluster3" 0.0361542971036407 -0.393355676183168
"582" "Sema6d" "genotypeWT:cluster4" 2.30194042664709e-43 0.818741183311343
"583" "Sema6d" "genotypeWT:cluster5" 7.48595730955705e-10 0.409447754291192
"584" "Sema6d" "genotypeWT:cluster6" 0.000373971924931751 0.683431562580484
"585" "Sema6d" "genotypeWT:cluster7" 0.0265709493230359 0.351351345947896
"586" "Jmjd1c" "genotypeWT:cluster3" 9.24029084995075e-10 0.247040007131089
"587" "Jmjd1c" "genotypeWT:cluster4" 0.0369220213650198 0.176513662257402
"588" "Jmjd1c" "genotypeWT:cluster5" 6.40286772528825e-06 0.249827845681881
"589" "Jmjd1c" "genotypeWT:cluster6" 5.55735393674481e-07 0.264852258955088
"590" "Tle4" "genotypeWT:cluster2" 2.94270081724407e-05 0.33846232328462
"591" "Nfia" "genotypeWT:cluster2" 5.77974163348009e-92 0.310025874155902
"592" "Nfia" "genotypeWT:cluster3" 1.09081839658417e-84 -0.264954806881516
"593" "Nfia" "genotypeWT:cluster4" 1.28098485645191e-09 -0.119801188822835
"594" "Nfia" "genotypeWT:cluster5" 1.61666410828325e-11 0.179103507341181
"595" "Nfia" "genotypeWT:cluster6" 9.36167015178059e-45 -0.213810736487106
"596" "Nfia" "genotypeWT:cluster7" 1.09970484966888e-22 -0.24032484124775
"597" "Exoc4" "genotypeWT:cluster2" 0.000647966978792137 -0.110394880363092
"598" "Tmem131l" "genotypeWT:cluster6" 1.24271831772471e-05 -0.375749804245885
"599" "Lrp1b" "genotypeWT:cluster2" 4.88673021557067e-21 0.929398376143198
"600" "Lrp1b" "genotypeWT:cluster3" 1.85875823061464e-09 0.65841739647639
"601" "Lrp1b" "genotypeWT:cluster4" 3.88394949502605e-31 0.912384760408149
"602" "Lrp1b" "genotypeWT:cluster5" 4.82407411336062e-10 0.497177177136888
"603" "Lrp1b" "genotypeWT:cluster6" 6.09633306282446e-05 0.592631032795452
"604" "Lrp1b" "genotypeWT:cluster7" 1.89315409439989e-12 0.74414040077385
"605" "Lypd6" "genotypeWT:cluster2" 0.00216070182797696 -0.597114340257873
"606" "Lypd6" "genotypeWT:cluster4" 1.42926978914579e-09 -1.01889915330014
"607" "Lypd6" "genotypeWT:cluster6" 6.3947631442704e-06 -0.657784731108315
"608" "Zfpm2" "genotypeWT:cluster2" 0.000122138410311998 0.673865261800218
"609" "Zfpm2" "genotypeWT:cluster3" 1.78885804542445e-22 -0.381946193442983
"610" "Zfpm2" "genotypeWT:cluster6" 6.34634849464397e-05 0.211311950554327
"611" "Zfpm2" "genotypeWT:cluster7" 0.0119048360887848 0.148680788353802
"612" "Epha5" "genotypeWT:cluster2" 0.00786036619656907 0.0823916469577938
"613" "Epha5" "genotypeWT:cluster3" 5.84648665156272e-11 0.146797537031015
"614" "Stxbp6" "genotypeWT:cluster2" 0.000557623474055017 1.43593915231468
"615" "Stxbp6" "genotypeWT:cluster3" 0.0366848656701785 -0.755783357693175
"616" "Grin2b" "genotypeWT:cluster2" 1.46000891201257e-25 -0.302193554317961
"617" "Grin2b" "genotypeWT:cluster3" 1.33727347669919e-10 -0.461218160156007
"618" "Grin2b" "genotypeWT:cluster4" 1.4677337087941e-05 -0.943857372221335
"619" "Grin2b" "genotypeWT:cluster5" 2.03847254387091e-21 -0.293123176550393
"620" "Csrnp3" "genotypeWT:cluster2" 0.0035469559529971 0.279478846629956
"621" "Csrnp3" "genotypeWT:cluster4" 4.48448263092111e-11 0.788544602281181
"622" "Csrnp3" "genotypeWT:cluster5" 1.97688994539272e-08 0.494141256486296
"623" "Csrnp3" "genotypeWT:cluster6" 3.95239458581428e-07 0.753970126667223
"624" "Csrnp3" "genotypeWT:cluster7" 8.30058773881512e-05 0.542553197391162
"625" "Nrxn1" "genotypeWT:cluster3" 6.55429613085349e-24 -0.469240436150381
"626" "Nrxn1" "genotypeWT:cluster6" 0.00486132538957277 0.195871155891712
"627" "Nrxn1" "genotypeWT:cluster7" 1.88321918052612e-11 0.145369129520053
"628" "Kctd8" "genotypeWT:cluster2" 4.45581396461433e-07 1.17887958882128
"629" "Nrip1" "genotypeWT:cluster2" 3.26041675061827e-08 -0.642772188537354
"630" "Dclk1" "genotypeWT:cluster3" 3.70185157745672e-13 -0.402809569727864
"631" "Rps2" "genotypeWT:cluster3" 1.08349422659894e-05 -0.154639532325985
"632" "Rps2" "genotypeWT:cluster6" 0.000156803577722474 -0.164240745128421
"633" "Eml1" "genotypeWT:cluster2" 1.38465381000253e-23 -1.12298622225733
"634" "Trim2" "genotypeWT:cluster2" 1.90108506786362e-35 -0.532923056859627
"635" "Trim2" "genotypeWT:cluster3" 0.0339276507749181 -0.19090152180253
"636" "Trim2" "genotypeWT:cluster4" 9.38825524738701e-27 -0.44741694956963
"637" "Trim2" "genotypeWT:cluster5" 0.00127452330759648 -0.258893615604331
"638" "Trim2" "genotypeWT:cluster6" 1.20345444861144e-18 -0.386196554615943
"639" "Trim2" "genotypeWT:cluster7" 6.77367904165781e-09 -0.449660345077885
"640" "Klf7" "genotypeWT:cluster3" 8.91986731944361e-20 -0.713959022009793
"641" "Magi1" "genotypeWT:cluster3" 9.06270388776667e-44 0.424034235529421
"642" "Magi1" "genotypeWT:cluster6" 1.05343943193566e-18 0.303951056245674
"643" "Ppm1e" "genotypeWT:cluster2" 2.62019804106914e-13 0.182990079189359
"644" "Ppm1e" "genotypeWT:cluster6" 0.0235811852466829 -0.161370549992442
"645" "Lrfn5" "genotypeWT:cluster2" 2.03550332052496e-220 -0.818954793755896
"646" "Lrfn5" "genotypeWT:cluster5" 2.99190990989025e-05 -0.183333677811515
"647" "Lrfn5" "genotypeWT:cluster7" 1.93293088812718e-11 0.32597991975996
"648" "Acvr1" "genotypeWT:cluster2" 0.00203714343944136 0.198316231958403
"649" "Acvr1" "genotypeWT:cluster3" 0.000341090040076834 0.364546029734299
"650" "Acvr1" "genotypeWT:cluster5" 0.000988771050266229 0.406754808390945
